code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_fr	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
0025616102504	https://world.openfoodfacts.org/product/0025616102504	foodorigins	1425721322	1489143106	Mr Brown Iced Coffee		240ml	Canned	canned	Mr Brown, King Car Food Industrial Co.	mr-brown,king-car-food-industrial-co	Beverages, Coffee drinks, Sweetened beverages	en:beverages,en:coffee-drinks,en:sweetened-beverages,en:non-alcoholic-beverages	Taiwan,Imported Unknown	taiwan,imported-unknown	Taiwan	taiwan							Sydney,NSW,Australia	Asian Supermarkets	Australia, United States	Water, Coffee Extract, Sugar, Milk Powder, Emulsifier (E473. E322).					240ml	240		2	en:e322,en:e473	0			0			e	4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:coffee-drinks	https://static.openfoodfacts.org/images/products/002/561/610/2504/front_en.10.400.jpg	https://static.openfoodfacts.org/images/products/002/561/610/2504/front_en.10.200.jpg	https://static.openfoodfacts.org/images/products/002/561/610/2504/front_en.10.400.jpg	https://static.openfoodfacts.org/images/products/002/561/610/2504/front_en.10.200.jpg	https://static.openfoodfacts.org/images/products/002/561/610/2504/ingredients_en.11.400.jpg	https://static.openfoodfacts.org/images/products/002/561/610/2504/ingredients_en.11.200.jpg	https://static.openfoodfacts.org/images/products/002/561/610/2504/nutrition_en.12.400.jpg	https://static.openfoodfacts.org/images/products/002/561/610/2504/nutrition_en.12.200.jpg	180		0.583	0.458																																	0.0417	0.00167	8.21	7.71										1.29				0.102	0.04																																												12	1							
0025616202501	https://world.openfoodfacts.org/product/0025616202501	foodorigins	1429068694	1489143052	Mr Brown Iced Coffee Blue Mountain Blend		240ml	Canned	canned	Mr Brown, King Car Food Industrial Co.	mr-brown,king-car-food-industrial-co	Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Coffee drinks, Sweetened beverages	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:coffee-drinks,en:sweetened-beverages,en:non-alcoholic-beverages	Taiwan	taiwan	Taiwan	taiwan							Sydney,NSW,Australia	Asian Supermarkets	Australia, United States	WAter, Coffee Extract, Sugar, Milk Powder, Emulsifier (E473,E322).  					240ml	240		2	en:e322,en:e473	0			0				4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:coffee-drinks	https://static.openfoodfacts.org/images/products/002/561/620/2501/front_en.9.400.jpg	https://static.openfoodfacts.org/images/products/002/561/620/2501/front_en.9.200.jpg	https://static.openfoodfacts.org/images/products/002/561/620/2501/front_en.9.400.jpg	https://static.openfoodfacts.org/images/products/002/561/620/2501/front_en.9.200.jpg	https://static.openfoodfacts.org/images/products/002/561/620/2501/ingredients_en.10.400.jpg	https://static.openfoodfacts.org/images/products/002/561/620/2501/ingredients_en.10.200.jpg	https://static.openfoodfacts.org/images/products/002/561/620/2501/nutrition_en.11.400.jpg	https://static.openfoodfacts.org/images/products/002/561/620/2501/nutrition_en.11.200.jpg	43		0.917	0.583																																	0.0833	0.003	7.71	7.08										0.917				0.0889	0.035																																																				
9311493750015	https://world.openfoodfacts.org/product/9311493750015	svendowideit	1424595781	1489142907	ginger beer		750 ml			bundaberg	bundaberg	Beverages, Non-Alcoholic beverages, Ginger beer, Non-alcoholic beers, Sweetened beverages	en:beverages,en:non-alcoholic-beverages,en:non-alcoholic-beers,en:ginger-beer,en:sweetened-beverages													Australia, United States	Carbonated water, cane sugar, ginger root, natural flavours, acid (citric acid), yeast, preservatives (202, 211), antioxidant (ascorbit acid)					250 mk	0		4	en:e202,en:e211,en:e300,en:e330	0			0			e	4	Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:ginger-beer	https://static.openfoodfacts.org/images/products/931/149/375/0015/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/931/149/375/0015/front_en.3.200.jpg	https://static.openfoodfacts.org/images/products/931/149/375/0015/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/931/149/375/0015/front_en.3.200.jpg	https://static.openfoodfacts.org/images/products/931/149/375/0015/ingredients_en.8.400.jpg	https://static.openfoodfacts.org/images/products/931/149/375/0015/ingredients_en.8.200.jpg	https://static.openfoodfacts.org/images/products/931/149/375/0015/nutrition_en.9.400.jpg	https://static.openfoodfacts.org/images/products/931/149/375/0015/nutrition_en.9.200.jpg	184		0	0																																			10.8	10.8										0				0.02794	0.011																																												15	2							
26130934	https://world.openfoodfacts.org/product/26130934	foodorigins	1466675712	1467249237	Cola Zero Sugar		1.25 l	Plastic,Bottle	plastic,bottle	Regal Soft Drink Co,Aldi	regal-soft-drink-co,aldi	Beverages, Carbonated drinks, Sodas, Sweetened beverages	en:beverages,en:carbonated-drinks,en:sodas,en:sweetened-beverages,en:non-alcoholic-beverages	Australia	australia			Australian made	en:australian-made					Wyoming,NSW,Australia	Aldi	Australia						250 ml	250										c		Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:sodas	https://static.openfoodfacts.org/images/products/26130934/front_en.11.400.jpg	https://static.openfoodfacts.org/images/products/26130934/front_en.11.200.jpg	https://static.openfoodfacts.org/images/products/26130934/front_en.11.400.jpg	https://static.openfoodfacts.org/images/products/26130934/front_en.11.200.jpg	https://static.openfoodfacts.org/images/products/26130934/ingredients_en.8.400.jpg	https://static.openfoodfacts.org/images/products/26130934/ingredients_en.8.200.jpg	https://static.openfoodfacts.org/images/products/26130934/nutrition_en.9.400.jpg	https://static.openfoodfacts.org/images/products/26130934/nutrition_en.9.200.jpg	2		0	0																																			0.1	0.01									0	0				0.03048	0.012																																												2	0							
9310232953618	https://world.openfoodfacts.org/product/9310232953618	clockwerx	1464749915	1464845390	Iced Coffee Strong	Iced Coffee	600 ml	Box	box	Farmers Union	farmers-union	Beverages, Coffee drinks, Iced coffees, Sweetened beverages, Unsweetened beverages	en:beverages,en:coffee-drinks,en:iced-coffees,en:sweetened-beverages,en:non-alcoholic-beverages	South Australia,Australia	south-australia,australia	Salisbury,South Australia,Australia	salisbury,south-australia,australia							Rosewater,South Australia,Australia	Coles,Woolworths	Australia	Reduced Fat _Milk_, Water, Sugar, Coffee Power (0.7%), Flavour, Colour (150d)	Milk	en:milk			600 ml	600		1	en:e150d	0			0			e	4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:iced-coffees	https://static.openfoodfacts.org/images/products/931/023/295/3618/front_en.13.400.jpg	https://static.openfoodfacts.org/images/products/931/023/295/3618/front_en.13.200.jpg	https://static.openfoodfacts.org/images/products/931/023/295/3618/front_en.13.400.jpg	https://static.openfoodfacts.org/images/products/931/023/295/3618/front_en.13.200.jpg	https://static.openfoodfacts.org/images/products/931/023/295/3618/ingredients_en.15.400.jpg	https://static.openfoodfacts.org/images/products/931/023/295/3618/ingredients_en.15.200.jpg	https://static.openfoodfacts.org/images/products/931/023/295/3618/nutrition_en.16.400.jpg	https://static.openfoodfacts.org/images/products/931/023/295/3618/nutrition_en.16.200.jpg	248		1.7	1																																			8.2	7.7										2.8				0.08636	0.034																					0.099												0.019											15	0							
90415845	https://world.openfoodfacts.org/product/90415845	foodorigins	1462328295	1464614476	Red Bull Summer Edition Tropical Flavour	Soda	250ml	Canned	canned	Red Bull	red-bull	Beverages, Carbonated drinks, Sodas, Energy drinks, Sweetened beverages	en:beverages,en:carbonated-drinks,en:sodas,en:energy-drinks,en:sweetened-beverages,en:non-alcoholic-beverages													Australia							0												Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:energy-drinks	https://static.openfoodfacts.org/images/products/90415845/front_en.10.400.jpg	https://static.openfoodfacts.org/images/products/90415845/front_en.10.200.jpg	https://static.openfoodfacts.org/images/products/90415845/front_en.10.400.jpg	https://static.openfoodfacts.org/images/products/90415845/front_en.10.200.jpg																																																																																																															
8002270018794	https://world.openfoodfacts.org/product/8002270018794	foodorigins	1464066975	1464153317	San Pellegrino Limonata	Limonata	330ml	Bottle	bottle	San Pellegrino	san-pellegrino	Beverages, Carbonated drinks, Sodas, Sweetened beverages	en:beverages,en:carbonated-drinks,en:sodas,en:sweetened-beverages,en:non-alcoholic-beverages													Australia							0												Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:sodas	https://static.openfoodfacts.org/images/products/800/227/001/8794/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/800/227/001/8794/front_en.3.200.jpg	https://static.openfoodfacts.org/images/products/800/227/001/8794/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/800/227/001/8794/front_en.3.200.jpg			https://static.openfoodfacts.org/images/products/800/227/001/8794/nutrition_en.7.400.jpg	https://static.openfoodfacts.org/images/products/800/227/001/8794/nutrition_en.7.200.jpg																																																																																																											
4902179015785	https://world.openfoodfacts.org/product/4902179015785	foodorigins	1462533580	1462608726	Japanese Citrus Soda		350g	Canned	canned	Sangaria	sangaria	Beverages, Carbonated drinks, Sodas, Lemonades, Sweetened beverages	en:beverages,en:carbonated-drinks,en:sodas,en:lemonades,en:sweetened-beverages,en:non-alcoholic-beverages	Japan	japan	Japan	japan							Sydney,NSw,Australia	Daiso	Australia							0												Beverages	Sweetened beverages	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:lemonades	https://static.openfoodfacts.org/images/products/490/217/901/5785/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/490/217/901/5785/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/490/217/901/5785/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/490/217/901/5785/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/490/217/901/5785/ingredients_en.7.400.jpg	https://static.openfoodfacts.org/images/products/490/217/901/5785/ingredients_en.7.200.jpg	https://static.openfoodfacts.org/images/products/490/217/901/5785/nutrition_en.8.400.jpg	https://static.openfoodfacts.org/images/products/490/217/901/5785/nutrition_en.8.200.jpg																																																																																																											
9300624407652	https://world.openfoodfacts.org/product/9300624407652	foodorigins	1448620854	1456481990	Orange & Mango With Natural Mineral Water		1.25L	Plastic Bottle	plastic-bottle	Deep Spring,Coca-Cola Amatil	deep-spring,coca-cola-amatil	Beverages, Waters, Carbonated drinks, Spring waters, Mineral waters, Sodas, Sweetened beverages	en:beverages,en:waters,en:carbonated-drinks,en:spring-waters,en:mineral-waters,en:sodas,en:sweetened-beverages,en:non-alcoholic-beverages	Australia	australia	Australia	australia	Organic Fruit Juice	en:organic-fruit-juice					NSW,Australia	Coles,Bilo,Woolworths	Australia	Carbonated Water (Mineral water 80%, Purified water 11%), Sugar, Organic Juices from Concentrate (Orange 4.5%, Mango 0.5%), Food Acid (330), Natural Flavour, Preservative (211), Natural Colours (161b, 120)					250ml	250		4	en:e120,en:e161b,en:e211,en:e330	0			0			a	4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:mineral-waters	https://static.openfoodfacts.org/images/products/930/062/440/7652/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/930/062/440/7652/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/930/062/440/7652/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/930/062/440/7652/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/930/062/440/7652/ingredients_en.10.400.jpg	https://static.openfoodfacts.org/images/products/930/062/440/7652/ingredients_en.10.200.jpg	https://static.openfoodfacts.org/images/products/930/062/440/7652/nutrition_en.11.400.jpg	https://static.openfoodfacts.org/images/products/930/062/440/7652/nutrition_en.11.200.jpg	130		1	0																																			7.4	7.3										1				0.016002	0.0063																																												10	1							
9300624028765	https://world.openfoodfacts.org/product/9300624028765	foodorigins	1453351073	1453862316	Deep Spring Orange Berry Twist		1.25l	Plastic Bottle	plastic-bottle	Deep Spring,Coca Cola Amatil	deep-spring,coca-cola-amatil	Beverages, Carbonated drinks, Sodas, Sweetened beverages, Flavoured Mineral Water	en:beverages,en:carbonated-drinks,en:sodas,en:sweetened-beverages,en:flavoured-mineral-water,en:non-alcoholic-beverages	Australia	australia	Australia	australia							NSW,Australia	Coles,Bilo	Australia	Carbonated Water (Mineral water 80%, Purified water 11%), Sugar, Organic Juices from Concentrate (Blackcurrant 2.0%, Cranberry 2.0%, Orange 1.0%), Natural Flavours, Food Acid (330), Preservative (211)					250ml	250		2	en:e211,en:e330	0			0			e	4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:sodas	https://static.openfoodfacts.org/images/products/930/062/402/8765/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/930/062/402/8765/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/930/062/402/8765/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/930/062/402/8765/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/930/062/402/8765/ingredients_en.7.400.jpg	https://static.openfoodfacts.org/images/products/930/062/402/8765/ingredients_en.7.200.jpg	https://static.openfoodfacts.org/images/products/930/062/402/8765/nutrition_en.8.400.jpg	https://static.openfoodfacts.org/images/products/930/062/402/8765/nutrition_en.8.200.jpg	141		1	1																																			8	7.9										1				0.013462	0.0053																																												11	1							
9310036044826	https://world.openfoodfacts.org/product/9310036044826	foodorigins	1453351117	1453861937	Ice Break Real Ice coffee Ice Cold Stripped		500ml	Plastic Bottle	plastic-bottle	Ice Break,Parmalat	ice-break,parmalat	Beverages, Dairies, Artificially sweetened beverages, Dairy drinks, Flavoured milks, Coffee drinks, Iced coffees	en:beverages,en:dairies,en:artificially-sweetened-beverages,en:dairy-drinks,en:coffee-drinks,en:flavoured-milks,en:iced-coffees,en:non-alcoholic-beverages,en:sweetened-beverages	Australia	australia	Australia	australia	Low or no sugar, Low sugar, Reduced sugar, 30% less sugar, Nothing Artificial	en:low-or-no-sugar,en:low-sugar,en:reduced-sugar,en:30-less-sugar,en:nothing-artificial					NSW,Australia	Coles,Bilo,Woolworths	Australia	Pasturised Reduced Fat Milk With Coffee. Reduced Fat Milk, Sugar, Coffee (1%), Natural Sweetener Stevia (960).					250ml	250		1	en:e960	0			0			a	4	Milk and dairy products	Milk and yogurt	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:iced-coffees	https://static.openfoodfacts.org/images/products/931/003/604/4826/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/931/003/604/4826/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/931/003/604/4826/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/931/003/604/4826/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/931/003/604/4826/ingredients_en.8.400.jpg	https://static.openfoodfacts.org/images/products/931/003/604/4826/ingredients_en.8.200.jpg	https://static.openfoodfacts.org/images/products/931/003/604/4826/nutrition_en.9.400.jpg	https://static.openfoodfacts.org/images/products/931/003/604/4826/nutrition_en.9.200.jpg	240		1.5	1																																			7.2	6.6										3.8				0.10414	0.041																					0.125																							-1	-1							
